PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
259	Unknown	1339	9.872064	9.908635	10.12072	369.1719	252845.875	906688.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5056.917	369.159:3476 369.17191:300323 369.26166:5292 370.17535:59658 371.10117:5073 371.17221:140795 371.27673:12130 372.17657:26745 372.28003:2806 373.1676:50055 374.17105:12024	
260	Unknown	1340	9.872064	9.91594	10.09146	337.2345	3870914.75	13362315	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	77122.38	337.11423:3495 337.13306:5833 337.194:5035 337.20291:8924 337.20798:10655 337.2182:21359 337.23453:4548660 337.24902:31700 337.2572:12627 337.26172:7084 337.26562:9700 337.28937:5750 337.95432:3290 338.23792:898543 339.12512:32264 339.16312:2255 339.17755:3082 339.2197:8473 339.2413:87845 339.37308:13093 340.12823:4827 340.24356:6023 340.25253:5345 341.12521:16972 341.19931:4830 341.26584:66649 341.99542:2344	
261	Unknown	1340	9.872064	9.91594	10.08416	338.2379	760130.3125	2601391.25	null	[M+H]+	M + 1	isotope of 260	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	15171.96	337.95432:3290 338.23792:898543 339.12512:32264 339.16312:2255 339.17755:3082 339.2197:8473 339.2413:87845 339.37308:13093 340.12823:4827 340.24356:6023 340.25253:5345 341.12521:16972 341.19931:4830 341.26584:66649 341.99542:2344 342.26907:14346 343.11984:3968 343.22641:2932	
262	Unknown	1340	9.872064	9.91594	10.04758	359.2166	251791.5	1004819.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4795.577	359.21664:305046 360.22009:59050 360.31052:94038 361.10654:5029 361.18451:2664 361.23447:60368 361.31384:17677 362.23779:15101 363.25049:6436 363.31018:18860	
263	Unknown	1342	9.8136	9.930676	10.15729	249.1846	418573.1875	1682439.625	null	[M+H]+	M + 0	similar chromatogram in higher mz_264; similar chromatogram in higher mz_265	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	104.4625	249.18465:466271 249.19818:2711 249.22101:13347 250.02188:11731 250.188:69417 250.99916:2522 251.01794:3116 251.07008:4150 251.12421:3905 251.16383:4047 251.19234:4716 251.20024:21888 251.23656:20844 252.01762:5298 253.17703:121327 254.18025:16520	
264	Unknown	1342	9.791608	9.930676	10.01101	267.1953	126154.9453125	463960.15625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.85447	267.12054:3557 267.17157:27918 267.19525:140446 267.23148:15219 268.10391:20201 268.17508:4385 268.19861:21658 268.99811:3820 269.14368:2478 269.2114:12983 269.24707:24770 270.00311:8010 270.09454:3050 270.11969:2405 270.24258:16138 270.24997:5346 270.31534:4979 271.12112:4159 271.98486:2395 272.0033:4498	
265	Unknown	1342	9.835497	9.930676	10.04758	307.1877	243498.984375	868267.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	50.1587	307.17276:4056 307.17639:3579 307.18768:278768 307.22559:2652 307.26379:2126 308.06714:6932 308.1911:58615 309.20337:7877 310.23499:196210 311.07394:3549 311.12799:4081 311.23831:32320 311.25784:99223	
266	Unknown	1344	9.872064	9.945193	10.08416	157.1221	103567.5390625	365652.96875	null	[M+H]+	M + 0	similar chromatogram in higher mz_267; similar chromatogram in higher mz_268; similar chromatogram in higher mz_270	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	112.7664	156.95805:3153 157.04689:2530 157.06621:4471 157.08337:27174 157.09692:3764 157.12213:119982 157.97452:51484 158.0809:13763 158.12555:8507 158.95842:2686 158.9726:3509 158.97864:2613 158.99628:29676 159.11687:6549 159.96991:18972 159.99973:2693 160.05989:3302 160.98929:4688 161.09581:11409 161.45006:2123 161.96732:2827 162.07585:4785	
267	Unknown	1344	9.835497	9.945193	10.08416	253.177	174710.515625	544937.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	258.5907	253.10391:3398 253.17705:220941 253.21606:9993 254.18033:35415 255.23148:2872 257.18903:3423 258.00378:4757	
268	Unknown	1345	9.681905	9.952508	10.12804	288.253	764745.5	2738254	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	365.8666	288.25299:885034 288.26474:3236 288.26813:3915 288.90939:5102 289.07318:7923 289.15359:192884 289.25632:147694 290.15686:24416 290.26001:10392 290.90961:2868 291.12518:4102 291.19247:13044 291.22888:21190 292.19772:2976 293.13605:4170 293.17395:3125 293.20834:59036 293.24707:3078	
269	Unknown	1345	9.762475	9.952508	10.07685	289.2563	126912.0078125	431915.65625	null	[M+H]+	M + 1	isotope of 268	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	48.32834	288.90939:5102 289.07318:7923 289.15359:192884 289.25632:147694 290.15686:24416 290.26001:10392 290.90961:2868 291.12518:4102 291.19247:13044 291.22888:21190 292.19772:2976 293.13605:4170 293.17395:3125 293.20834:59036 293.24707:3078 294.21152:9655	
270	Unknown	1345	9.872064	9.952508	10.06957	310.2349	367174.15625	1232982	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7338.503	310.01556:2154 310.23492:436321 311.07504:3165 311.1275:4265 311.21881:2801 311.23828:64741 311.2579:29206 312.22952:18433 312.24139:4133 312.26019:4174 313.2345:7918 314.11539:2507 314.30548:2870 314.90594:2403 315.19153:10569	
271	Unknown	1346	9.886733	9.95987	10.0037	149.0231	640910	2262564.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	210.1467	148.95424:4130 148.97417:150115 148.97777:5284 149.01888:17551 149.02315:745581 149.05891:3030 149.09589:4409 149.97208:14560 149.97749:5944 150.02647:51968 150.95175:3212 150.96957:56307 151.02782:3683 151.11153:6635 151.97012:4850 151.97275:2637 152.04716:7111 152.06203:2452 152.96704:8584 153.06569:5934 153.09087:5459 153.12709:6270 153.97891:4317	
272	Unknown	1346	9.886733	9.95987	10.01101	279.1588	269439.3125	916188.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	171.1046	278.95377:19363 279.10159:5380 279.14929:2176 279.15875:347959 279.19162:2927 279.23157:194164 280.1622:47576 280.23495:39685 281.17114:6316 281.21103:25203 282.21371:2816 283.1749:2897	
273	Unknown	1346	9.872064	9.95987	10.0037	301.1407	675799.8125	2251304.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	466.489	301.12997:4130 301.14069:799883 301.21585:7792 301.49475:2526 302.14404:138980 302.23224:9013 303.14749:11643 303.1929:7106 303.23148:46781 304.23465:10100 305.15668:3926 305.24762:4511	
274	Unknown	1346	9.879376	9.95987	10.0037	302.144	119713.8515625	398957.8125	null	[M+H]+	M + 1	isotope of 273	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	195.2646	302.14404:138980 302.23224:9013 303.14749:11643 303.1929:7106 303.23148:46781 304.23465:10100 305.15668:3926 305.24762:4511	
275	Unknown	1347	9.908635	9.96714	10.12804	267.1717	312855.5625	1059627.75	null	[M+H]+	M + 0	similar chromatogram in higher mz_276	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6203.855	267.17166:382040 267.19562:26469 267.21002:5979 267.23227:3167 268.10391:17215 268.17502:47017 269.13562:3695 269.21097:12982 269.24747:10463 270.00336:7506 270.2424:25550 271.11551:3635 271.12039:3239 271.18677:2862 271.22644:14619 271.24612:4594	
276	Unknown	1347	9.91594	9.96714	10.13535	289.1536	201664.046875	698032.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	275.5668	288.909:4411 289.15363:255540 289.25632:93070 290.15686:25227 290.2598:6141 291.16299:5829 291.19327:11533 291.22891:7719 292.19626:3773 293.20834:189242	
277	Unknown	1347	9.828176	9.96714	10.14271	341.2659	226894.921875	1109606.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4530.999	341.12637:6726 341.22968:3056 341.2659:275801 342.26923:52305 345.13708:3141 345.78119:2482	
278	Unknown	1351	9.901315	9.996445	10.12072	235.2053	236372.46875	1324653.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	204.698	235.1692:20682 235.20531:273855 236.02133:39348 236.17268:2750 236.20865:47795 237.1097:5904 237.18433:8057 238.02177:17201 238.18857:2773 239.08856:5608 239.12512:2958 239.14876:4126 240.01723:6488	
279	Unknown	1351	9.908635	9.996445	10.02565	293.2084	417743.90625	1457789.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	242.094	293.19427:3215 293.19946:8616 293.2084:477612 293.24786:4908 294.21176:89809 295.21484:3832 295.22647:17668 296.22952:3861 297.07446:4854 297.20197:2370 297.24207:52184	
280	Unknown	1352	9.923306	10.0037	10.06221	285.221	249630.734375	796609.3125	null	[M+H]+	M + 0	similar chromatogram in higher mz_281; similar chromatogram in higher mz_283; similar chromatogram in higher mz_285; similar chromatogram in higher mz_286; similar chromatogram in higher mz_288; similar chromatogram in higher mz_289	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4970.094	285.22098:305256 286.11139:2302 286.22433:69391 286.31024:6544 287.12134:2492 287.22797:5267 288.25311:61279 288.28818:3925 288.90833:7030 289.15369:36329 289.25623:8239 290.15695:4824	
